xField[m],yField[m]
0.000000,72.000000
0.000000,0.000000
118.000000,0.000000
118.000000,72.000000
time[ISO-UTC],xPos[m],yPos[m],Latitude[deg],Longitude[deg],speed[km/h],hr[bpm],numSatFix[-],hdop[-]
20181031T190731900,98.949374,69.106203,46.371895,6.228503,0.156960,1.299363e+02,NaN,NaN
20181031T190732000,98.959926,69.085672,46.371895,6.228503,0.170640,1.299363e+02,NaN,NaN
20181031T190732100,98.962779,69.104441,46.371896,6.228503,0.156960,1.292641e+02,NaN,NaN
20181031T190732200,98.966296,69.097597,46.371896,6.228503,0.152280,1.292641e+02,NaN,NaN
20181031T190732300,98.976183,69.102679,46.371896,6.228503,0.162000,1.292641e+02,NaN,NaN
20181031T190732400,98.986070,69.107760,46.371896,6.228503,0.156960,1.292641e+02,NaN,NaN
20181031T190732500,98.999474,69.105998,46.371896,6.228503,0.164520,1.292641e+02,NaN,NaN
20181031T190732600,98.982553,69.114604,46.371896,6.228503,0.177120,1.292641e+02,NaN,NaN
20181031T190732700,99.005844,69.117923,46.371896,6.228503,0.187920,1.292641e+02,NaN,NaN
20181031T190732800,99.015731,69.123004,46.371896,6.228503,0.178920,1.292641e+02,NaN,NaN
20181031T190732900,99.031988,69.140010,46.371896,6.228503,0.181440,1.292641e+02,NaN,NaN
20181031T190733000,99.041875,69.145092,46.371896,6.228503,0.148680,1.284114e+02,NaN,NaN
20181031T190733100,99.048245,69.157017,46.371896,6.228503,0.151920,1.284114e+02,NaN,NaN
20181031T190733200,99.044727,69.163860,46.371896,6.228503,0.167760,1.284114e+02,NaN,NaN
20181031T190733300,99.075053,69.153492,46.371897,6.228503,0.180000,1.284114e+02,NaN,NaN
20181031T190733400,99.087793,69.177342,46.371897,6.228503,0.198360,1.284114e+02,NaN,NaN
20181031T190733500,99.087793,69.177342,46.371897,6.228503,0.204120,1.284114e+02,NaN,NaN
20181031T190733600,99.104714,69.168736,46.371897,6.228503,0.199800,1.284114e+02,NaN,NaN
20181031T190733700,99.091310,69.170498,46.371897,6.228503,0.198360,1.284114e+02,NaN,NaN
20181031T190733800,99.091310,69.170498,46.371897,6.228503,0.214560,1.275510e+02,NaN,NaN
20181031T190733900,99.091310,69.170498,46.371897,6.228503,0.212760,1.275510e+02,NaN,NaN
20181031T190734000,99.094827,69.163655,46.371897,6.228503,0.213480,1.275510e+02,NaN,NaN
20181031T190734100,99.094827,69.163655,46.371897,6.228503,0.216720,1.275510e+02,NaN,NaN
20181031T190734200,99.111749,69.155049,46.371897,6.228503,0.223200,1.275510e+02,NaN,NaN
20181031T190734300,99.098345,69.156811,46.371897,6.228503,0.215280,1.275510e+02,NaN,NaN
20181031T190734400,99.088458,69.151730,46.371897,6.228503,0.225720,1.275510e+02,NaN,NaN
20181031T190734500,99.091975,69.144886,46.371897,6.228503,0.210600,1.275510e+02,NaN,NaN
20181031T190734600,99.078570,69.146648,46.371897,6.228503,0.221760,1.267675e+02,NaN,NaN
20181031T190734700,99.101862,69.149967,46.371897,6.228503,0.219240,1.267675e+02,NaN,NaN
20181031T190734800,99.088458,69.151730,46.371897,6.228503,0.198360,1.267675e+02,NaN,NaN
20181031T190734900,99.085605,69.132961,46.371897,6.228503,0.221760,1.267675e+02,NaN,NaN
20181031T190735000,99.101862,69.149967,46.371897,6.228503,0.238320,1.267675e+02,NaN,NaN
20181031T190735100,99.138557,69.151524,46.371897,6.228503,0.309960,1.267675e+02,NaN,NaN
20181031T190735200,99.128670,69.146442,46.371897,6.228503,0.288360,1.267675e+02,NaN,NaN
20181031T190735300,99.088458,69.151730,46.371897,6.228503,0.308520,1.267675e+02,NaN,NaN
20181031T190735400,99.088458,69.151730,46.371897,6.228503,0.293760,1.267675e+02,NaN,NaN
20181031T190735500,99.088458,69.151730,46.371897,6.228503,0.292320,1.260760e+02,NaN,NaN
20181031T190735600,99.084940,69.158573,46.371897,6.228503,0.269640,1.260760e+02,NaN,NaN
20181031T190735700,99.084940,69.158573,46.371897,6.228503,0.257760,1.260760e+02,NaN,NaN
20181031T190735800,99.082088,69.139805,46.371897,6.228503,0.274320,1.260760e+02,NaN,NaN
20181031T190735900,99.075053,69.153492,46.371897,6.228503,0.256680,1.260760e+02,NaN,NaN
20181031T190736000,99.078570,69.146648,46.371897,6.228503,0.245880,1.260760e+02,NaN,NaN
20181031T190736100,99.065166,69.148411,46.371896,6.228503,0.179280,1.260760e+02,NaN,NaN
20181031T190736200,99.055279,69.143329,46.371896,6.228503,0.165600,1.260760e+02,NaN,NaN
20181031T190736300,99.065166,69.148411,46.371896,6.228503,0.140400,1.254875e+02,NaN,NaN
20181031T190736400,99.065166,69.148411,46.371896,6.228503,0.140040,1.254875e+02,NaN,NaN
20181031T190736500,99.048245,69.157017,46.371896,6.228503,0.153720,1.254875e+02,NaN,NaN
20181031T190736600,99.034840,69.158779,46.371896,6.228503,0.168120,1.254875e+02,NaN,NaN
20181031T190736700,99.048245,69.157017,46.371896,6.228503,0.187200,1.254875e+02,NaN,NaN
20181031T190736800,99.037693,69.177548,46.371896,6.228502,0.196560,1.254875e+02,NaN,NaN
20181031T190736900,99.037693,69.177548,46.371896,6.228502,0.195120,1.254875e+02,NaN,NaN
20181031T190737000,99.034176,69.184391,46.371896,6.228502,0.185760,1.254875e+02,NaN,NaN
20181031T190737100,99.047580,69.182629,46.371896,6.228502,0.196560,1.250297e+02,NaN,NaN
20181031T190737200,99.044063,69.189473,46.371896,6.228502,0.191520,1.250297e+02,NaN,NaN
20181031T190737300,99.040545,69.196316,46.371896,6.228502,0.181080,1.250297e+02,NaN,NaN
20181031T190737400,99.027141,69.198079,46.371896,6.228502,0.175320,1.250297e+02,NaN,NaN
20181031T190737500,99.030658,69.191235,46.371896,6.228502,0.172800,1.250297e+02,NaN,NaN
20181031T190737600,99.016589,69.218610,46.371896,6.228502,0.171360,1.250297e+02,NaN,NaN
20181031T190737700,99.029994,69.216848,46.371896,6.228502,0.165240,1.250297e+02,NaN,NaN
20181031T190737800,99.020107,69.211766,46.371896,6.228502,0.153360,1.250297e+02,NaN,NaN
20181031T190737900,99.016589,69.218610,46.371896,6.228502,0.151920,1.250297e+02,NaN,NaN
20181031T190738000,99.022959,69.230535,46.371896,6.228502,0.169200,1.247088e+02,NaN,NaN
20181031T190738100,99.003185,69.220372,46.371896,6.228502,0.166680,1.247088e+02,NaN,NaN
20181031T190738200,98.996151,69.234060,46.371896,6.228502,0.173520,1.247088e+02,NaN,NaN
20181031T190738300,98.982746,69.235822,46.371896,6.228501,0.178920,1.247088e+02,NaN,NaN
20181031T190738400,98.982746,69.235822,46.371896,6.228501,0.164160,1.247088e+02,NaN,NaN
20181031T190738500,98.982746,69.235822,46.371896,6.228501,0.170640,1.247088e+02,NaN,NaN
20181031T190738600,98.958790,69.258115,46.371896,6.228501,0.198720,1.247088e+02,NaN,NaN
20181031T190738700,98.928465,69.268484,46.371896,6.228501,0.258480,1.247088e+02,NaN,NaN
20181031T190738800,98.934834,69.280409,46.371896,6.228501,0.275040,1.245012e+02,NaN,NaN
20181031T190738900,98.931982,69.261640,46.371896,6.228501,0.292680,1.245012e+02,NaN,NaN
20181031T190739000,98.958790,69.258115,46.371896,6.228501,0.329760,1.245012e+02,NaN,NaN
20181031T190739100,98.951756,69.271803,46.371896,6.228501,0.322560,1.245012e+02,NaN,NaN
20181031T190739200,98.931317,69.287253,46.371896,6.228500,0.343080,1.245012e+02,NaN,NaN
20181031T190739300,98.914396,69.295859,46.371896,6.228500,0.363600,1.245012e+02,NaN,NaN
20181031T190739400,98.924947,69.275328,46.371896,6.228501,0.391680,1.245012e+02,NaN,NaN
20181031T190739500,98.948903,69.253034,46.371896,6.228501,0.441720,1.245012e+02,NaN,NaN
20181031T190739600,98.931982,69.261640,46.371896,6.228501,0.407880,1.244039e+02,NaN,NaN
20181031T190739700,98.924947,69.275328,46.371896,6.228501,0.362160,1.244039e+02,NaN,NaN
20181031T190739800,98.908026,69.283934,46.371896,6.228500,0.341280,1.244039e+02,NaN,NaN
20181031T190739900,98.904509,69.290777,46.371896,6.228500,0.335880,1.244039e+02,NaN,NaN
20181031T190740000,98.881217,69.287458,46.371896,6.228500,0.295200,1.244039e+02,NaN,NaN
20181031T190740100,98.857926,69.284139,46.371895,6.228500,0.284400,1.244039e+02,NaN,NaN
20181031T190740200,98.848039,69.279058,46.371895,6.228500,0.266760,1.244039e+02,NaN,NaN
20181031T190740300,98.811343,69.277501,46.371895,6.228500,0.270720,1.244039e+02,NaN,NaN
20181031T190740400,98.757726,69.284551,46.371895,6.228499,0.333000,1.244039e+02,NaN,NaN
20181031T190740500,98.747174,69.305082,46.371895,6.228499,0.305640,1.244080e+02,NaN,NaN
20181031T190740600,98.720366,69.308607,46.371894,6.228499,0.342360,1.244080e+02,NaN,NaN
20181031T190740700,98.703444,69.317213,46.371894,6.228499,0.350280,1.244080e+02,NaN,NaN
20181031T190740800,98.683006,69.332662,46.371894,6.228499,0.405000,1.244080e+02,NaN,NaN
20181031T190740900,98.693557,69.312131,46.371894,6.228499,0.413640,1.244080e+02,NaN,NaN
20181031T190741000,98.660379,69.303731,46.371894,6.228499,0.437760,1.244080e+02,NaN,NaN
20181031T190741100,98.667413,69.290044,46.371894,6.228499,0.455040,1.244080e+02,NaN,NaN
20181031T190741200,98.674448,69.276356,46.371894,6.228499,0.470520,1.244080e+02,NaN,NaN
20181031T190741300,98.668078,69.264431,46.371894,6.228499,0.470160,1.244987e+02,NaN,NaN
20181031T190741400,98.668078,69.264431,46.371894,6.228499,0.389520,1.244987e+02,NaN,NaN
20181031T190741500,98.648969,69.228656,46.371893,6.228499,0.386280,1.244987e+02,NaN,NaN
20181031T190741600,98.665226,69.245662,46.371894,6.228499,0.352440,1.244987e+02,NaN,NaN
20181031T190741700,98.688517,69.248981,46.371894,6.228499,0.380520,1.244987e+02,NaN,NaN
20181031T190741800,98.678630,69.243900,46.371894,6.228499,0.316440,1.244987e+02,NaN,NaN
20181031T190741900,98.688517,69.248981,46.371894,6.228499,0.309240,1.244987e+02,NaN,NaN
20181031T190742000,98.699069,69.228450,46.371894,6.228500,0.300960,1.244987e+02,NaN,NaN
20181031T190742100,98.682147,69.237056,46.371894,6.228500,0.309240,1.247264e+02,NaN,NaN
20181031T190742200,98.692699,69.216525,46.371894,6.228500,0.318960,1.247264e+02,NaN,NaN
20181031T190742300,98.679294,69.218288,46.371894,6.228500,0.298080,1.247264e+02,NaN,NaN
20181031T190742400,98.682812,69.211444,46.371894,6.228500,0.305640,1.247264e+02,NaN,NaN
20181031T190742500,98.672925,69.206363,46.371894,6.228500,0.289440,1.247264e+02,NaN,NaN
20181031T190742600,98.702586,69.221607,46.371894,6.228500,0.292320,1.247264e+02,NaN,NaN
20181031T190742700,98.699069,69.228450,46.371894,6.228500,0.234000,1.247264e+02,NaN,NaN
20181031T190742800,98.675777,69.225131,46.371894,6.228500,0.258840,1.247264e+02,NaN,NaN
20181031T190742900,98.689846,69.197757,46.371894,6.228500,0.277920,1.247264e+02,NaN,NaN
20181031T190743000,98.683476,69.185832,46.371894,6.228500,0.275760,1.250663e+02,NaN,NaN
20181031T190743100,98.696881,69.184069,46.371894,6.228500,0.288720,1.250663e+02,NaN,NaN
20181031T190743200,98.696881,69.184069,46.371894,6.228500,0.292320,1.250663e+02,NaN,NaN
20181031T190743300,98.693363,69.190913,46.371894,6.228500,0.290160,1.250663e+02,NaN,NaN
20181031T190743400,98.676442,69.199519,46.371894,6.228500,0.297360,1.250663e+02,NaN,NaN
20181031T190743500,98.676442,69.199519,46.371894,6.228500,0.273960,1.250663e+02,NaN,NaN
20181031T190743600,98.659520,69.208125,46.371893,6.228500,0.259560,1.250663e+02,NaN,NaN
20181031T190743700,98.669407,69.213206,46.371894,6.228500,0.269640,1.250663e+02,NaN,NaN
20181031T190743800,98.679294,69.218288,46.371894,6.228500,0.263880,1.254991e+02,NaN,NaN
20181031T190743900,98.675777,69.225131,46.371894,6.228500,0.239760,1.254991e+02,NaN,NaN
20181031T190744000,98.665890,69.220050,46.371894,6.228500,0.215280,1.254991e+02,NaN,NaN
20181031T190744100,98.652486,69.221812,46.371893,6.228500,0.182160,1.254991e+02,NaN,NaN
20181031T190744200,98.639082,69.223575,46.371893,6.228499,0.156960,1.254991e+02,NaN,NaN
20181031T190744300,98.625677,69.225337,46.371893,6.228499,0.154440,1.254991e+02,NaN,NaN
20181031T190744400,98.622160,69.232181,46.371893,6.228499,0.134280,1.254991e+02,NaN,NaN
20181031T190744500,98.602386,69.222018,46.371893,6.228499,0.131400,1.254991e+02,NaN,NaN
20181031T190744600,98.595352,69.235706,46.371893,6.228499,0.139680,1.260382e+02,NaN,NaN
20181031T190744700,98.595352,69.235706,46.371893,6.228499,0.124560,1.260382e+02,NaN,NaN
20181031T190744800,98.584800,69.256237,46.371893,6.228499,0.125640,1.260382e+02,NaN,NaN
20181031T190744900,98.565026,69.246074,46.371893,6.228499,0.122760,1.260382e+02,NaN,NaN
20181031T190745000,98.561508,69.252918,46.371893,6.228499,0.124200,1.260382e+02,NaN,NaN
20181031T190745100,98.567878,69.264843,46.371893,6.228499,0.132120,1.260382e+02,NaN,NaN
20181031T190745200,98.561508,69.252918,46.371893,6.228499,0.127800,1.260382e+02,NaN,NaN
20181031T190745300,98.554474,69.266605,46.371893,6.228499,0.133920,1.260382e+02,NaN,NaN
20181031T190745400,98.544587,69.261524,46.371893,6.228499,0.139680,1.266689e+02,NaN,NaN
20181031T190745500,98.541070,69.268367,46.371893,6.228498,0.149040,1.266689e+02,NaN,NaN
20181031T190745600,98.550957,69.273449,46.371893,6.228498,0.164160,1.266689e+02,NaN,NaN
20181031T190745700,98.527665,69.270130,46.371893,6.228498,0.159120,1.266689e+02,NaN,NaN
20181031T190745800,98.514261,69.271892,46.371893,6.228498,0.159480,1.266689e+02,NaN,NaN
20181031T190745900,98.514261,69.271892,46.371893,6.228498,0.150480,1.266689e+02,NaN,NaN
20181031T190746000,98.504374,69.266811,46.371893,6.228498,0.150120,1.266689e+02,NaN,NaN
20181031T190746100,98.500857,69.273654,46.371893,6.228498,0.142920,1.266689e+02,NaN,NaN
20181031T190746200,98.500857,69.273654,46.371893,6.228498,0.152640,1.266689e+02,NaN,NaN
20181031T190746300,98.497340,69.280498,46.371893,6.228498,0.149760,1.273907e+02,NaN,NaN
20181031T190746400,98.487453,69.275417,46.371892,6.228498,0.137520,1.273907e+02,NaN,NaN
20181031T190746500,98.474048,69.277179,46.371892,6.228498,0.128160,1.273907e+02,NaN,NaN
20181031T190746600,98.480418,69.289104,46.371892,6.228498,0.118440,1.273907e+02,NaN,NaN
20181031T190746700,98.480418,69.289104,46.371892,6.228498,0.128880,1.273907e+02,NaN,NaN
20181031T190746800,98.487453,69.275417,46.371892,6.228498,0.131040,1.273907e+02,NaN,NaN
20181031T190746900,98.477566,69.270335,46.371892,6.228498,0.137520,1.273907e+02,NaN,NaN
20181031T190747000,98.477566,69.270335,46.371892,6.228498,0.136800,1.273907e+02,NaN,NaN
20181031T190747100,98.467679,69.265254,46.371892,6.228498,0.137520,1.276308e+02,NaN,NaN
20181031T190747200,98.464826,69.246485,46.371892,6.228498,0.137160,1.276308e+02,NaN,NaN
20181031T190747300,98.454274,69.267016,46.371892,6.228498,0.176400,1.276308e+02,NaN,NaN
20181031T190747400,98.474713,69.251567,46.371892,6.228498,0.214200,1.276308e+02,NaN,NaN
20181031T190747500,98.454939,69.241404,46.371892,6.228498,0.214920,1.276308e+02,NaN,NaN
20181031T190747600,98.431648,69.238085,46.371892,6.228498,0.248400,1.276308e+02,NaN,NaN
20181031T190747700,98.418908,69.214235,46.371892,6.228498,0.275040,1.276308e+02,NaN,NaN
20181031T190747800,98.425942,69.200548,46.371892,6.228499,0.263520,1.276308e+02,NaN,NaN
20181031T190747900,98.409021,69.209154,46.371891,6.228498,0.291960,1.277152e+02,NaN,NaN
20181031T190748000,98.416055,69.195466,46.371891,6.228499,0.300600,1.277152e+02,NaN,NaN
20181031T190748100,98.426607,69.174935,46.371891,6.228499,0.318960,1.277152e+02,NaN,NaN
20181031T190748200,98.453416,69.171410,46.371892,6.228499,0.347760,1.277152e+02,NaN,NaN
20181031T190748300,98.470337,69.162804,46.371892,6.228499,0.347400,1.277152e+02,NaN,NaN
20181031T190748400,98.460450,69.157723,46.371892,6.228499,0.326880,1.277152e+02,NaN,NaN
20181031T190748500,98.457598,69.138954,46.371892,6.228499,0.338760,1.277152e+02,NaN,NaN
20181031T190748600,98.461115,69.132111,46.371892,6.228499,0.294120,1.277152e+02,NaN,NaN
20181031T190748700,98.464632,69.125267,46.371892,6.228500,0.271440,1.277152e+02,NaN,NaN
20181031T190748800,98.475184,69.104736,46.371892,6.228500,0.260640,1.276691e+02,NaN,NaN
20181031T190748900,98.475184,69.104736,46.371892,6.228500,0.252720,1.276691e+02,NaN,NaN
20181031T190749000,98.465962,69.074042,46.371891,6.228500,0.239040,1.276691e+02,NaN,NaN
20181031T190749100,98.456739,69.043348,46.371891,6.228500,0.221040,1.276691e+02,NaN,NaN
20181031T190749200,98.463774,69.029661,46.371891,6.228501,0.187560,1.276691e+02,NaN,NaN
20181031T190749300,98.451034,69.005811,46.371891,6.228501,0.145440,1.276691e+02,NaN,NaN
20181031T190749400,98.434777,68.988805,46.371891,6.228501,0.139680,1.276691e+02,NaN,NaN
20181031T190749500,98.435442,68.963192,46.371891,6.228501,0.141120,1.276691e+02,NaN,NaN
20181031T190749600,98.416332,68.927417,46.371890,6.228502,0.148680,1.276149e+02,NaN,NaN
20181031T190749700,98.413480,68.908648,46.371890,6.228502,0.140760,1.276149e+02,NaN,NaN
20181031T190749800,98.400740,68.884798,46.371890,6.228502,0.141120,1.276149e+02,NaN,NaN
20181031T190749900,98.394371,68.872873,46.371890,6.228502,0.118440,1.276149e+02,NaN,NaN
20181031T190750000,98.391518,68.854104,46.371890,6.228502,0.117720,1.276149e+02,NaN,NaN
20181031T190750100,98.398552,68.840417,46.371890,6.228503,0.108720,1.276149e+02,NaN,NaN
20181031T190750200,98.399217,68.814805,46.371890,6.228503,0.111600,1.276149e+02,NaN,NaN
20181031T190750300,98.382960,68.797798,46.371890,6.228503,0.117720,1.276149e+02,NaN,NaN
20181031T190750400,98.386478,68.790955,46.371890,6.228503,0.125280,1.274669e+02,NaN,NaN
20181031T190750500,98.393512,68.777267,46.371890,6.228503,0.117720,1.274669e+02,NaN,NaN
20181031T190750600,98.404064,68.756736,46.371890,6.228504,0.119520,1.274669e+02,NaN,NaN
20181031T190750700,98.417468,68.754974,46.371890,6.228504,0.115560,1.274669e+02,NaN,NaN
20181031T190750800,98.411098,68.743049,46.371890,6.228504,0.120240,1.274669e+02,NaN,NaN
20181031T190750900,98.414616,68.736205,46.371890,6.228504,0.127080,1.274669e+02,NaN,NaN
20181031T190751000,98.404728,68.731124,46.371890,6.228504,0.147960,1.274669e+02,NaN,NaN
20181031T190751100,98.414616,68.736205,46.371890,6.228504,0.158760,1.274669e+02,NaN,NaN
20181031T190751200,98.404728,68.731124,46.371890,6.228504,0.167040,1.274669e+02,NaN,NaN
20181031T190751300,98.408246,68.724280,46.371890,6.228504,0.165600,1.272588e+02,NaN,NaN
20181031T190751400,98.418133,68.729361,46.371890,6.228504,0.158040,1.272588e+02,NaN,NaN
20181031T190751500,98.411763,68.717436,46.371890,6.228504,0.153360,1.272588e+02,NaN,NaN
20181031T190751600,98.415280,68.710593,46.371890,6.228504,0.140400,1.272588e+02,NaN,NaN
20181031T190751700,98.405393,68.705511,46.371889,6.228504,0.151920,1.272588e+02,NaN,NaN
20181031T190751800,98.422315,68.696905,46.371890,6.228504,0.163800,1.272588e+02,NaN,NaN
20181031T190751900,98.406058,68.679899,46.371889,6.228504,0.161280,1.272588e+02,NaN,NaN
20181031T190752000,98.409575,68.673055,46.371889,6.228505,0.146160,1.272588e+02,NaN,NaN
20181031T190752100,98.416610,68.659368,46.371889,6.228505,0.157320,1.269946e+02,NaN,NaN
20181031T190752200,98.410240,68.647443,46.371889,6.228505,0.147600,1.269946e+02,NaN,NaN
20181031T190752300,98.420127,68.652524,46.371889,6.228505,0.147240,1.269946e+02,NaN,NaN
20181031T190752400,98.410240,68.647443,46.371889,6.228505,0.141480,1.269946e+02,NaN,NaN
20181031T190752500,98.417274,68.633755,46.371889,6.228505,0.156600,1.269946e+02,NaN,NaN
20181031T190752600,98.407387,68.628674,46.371889,6.228505,0.152640,1.269946e+02,NaN,NaN
20181031T190752700,98.410904,68.621830,46.371889,6.228505,0.142200,1.269946e+02,NaN,NaN
20181031T190752800,98.417939,68.608143,46.371889,6.228505,0.133560,1.269946e+02,NaN,NaN
20181031T190752900,98.408052,68.603062,46.371889,6.228505,0.124200,1.267040e+02,NaN,NaN
20181031T190753000,98.408052,68.603062,46.371889,6.228505,0.124920,1.267040e+02,NaN,NaN
20181031T190753100,98.404535,68.609905,46.371889,6.228505,0.131400,1.267040e+02,NaN,NaN
20181031T190753200,98.391795,68.586055,46.371889,6.228505,0.124920,1.267040e+02,NaN,NaN
20181031T190753300,98.378391,68.587818,46.371889,6.228505,0.123480,1.267040e+02,NaN,NaN
20181031T190753400,98.368504,68.582736,46.371889,6.228505,0.147960,1.267040e+02,NaN,NaN
20181031T190753500,98.374874,68.594661,46.371889,6.228505,0.158040,1.267040e+02,NaN,NaN
20181031T190753600,98.367839,68.608349,46.371889,6.228505,0.217800,1.267040e+02,NaN,NaN
20181031T190753700,98.374209,68.620274,46.371889,6.228505,0.271440,1.267040e+02,NaN,NaN
20181031T190753800,98.360805,68.622036,46.371889,6.228505,0.304920,1.261751e+02,NaN,NaN
20181031T190753900,98.360805,68.622036,46.371889,6.228505,0.348480,1.261751e+02,NaN,NaN
20181031T190754000,98.350253,68.642567,46.371889,6.228505,0.430200,1.261751e+02,NaN,NaN
20181031T190754100,98.279714,68.658223,46.371888,6.228504,0.587880,1.261751e+02,NaN,NaN
20181031T190754200,98.269162,68.678754,46.371888,6.228504,0.726480,1.261751e+02,NaN,NaN
20181031T190754300,98.299488,68.668385,46.371888,6.228504,0.725040,1.261751e+02,NaN,NaN
20181031T190754400,98.307852,68.603473,46.371888,6.228505,0.786600,1.261751e+02,NaN,NaN
20181031T190754500,98.321256,68.601711,46.371888,6.228505,0.771120,1.261751e+02,NaN,NaN
20181031T190754600,98.372021,68.575893,46.371889,6.228505,0.766080,1.255934e+02,NaN,NaN
20181031T190754700,98.382573,68.555361,46.371889,6.228506,0.748800,1.255934e+02,NaN,NaN
